,eos,rho_c,M,M_0,R,Omega,Omega_p,T/W,J,I,Phi_2,h_plus,h_minus,Z_p,Z_b,Z_f,omega_c/Omega,r_e,r_ratio,Omega_pa,Omega+,u_phi,TW,omega_c_over_Omega,Omega_plus
872,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,418218000000000.0,0.503581,0.516307,22.8258,0.314775,0.237756,,0.145607,0.406531,42.358,0.0,0.0,0.0673604,0.332303,-0.19691,,0.601465,0.5,0.237756,,2.92845,0.0425267,0.174877,0.237756
873,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,408218000000000.0,0.472379,0.483332,23.131,0.300404,0.225664,,0.12632,0.369555,36.8582,0.0,0.0,0.062232,0.316514,-0.191507,,0.611075,0.5,0.225664,,2.84532,0.0397355,0.16565,0.225664
874,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,398218000000000.0,0.443159,0.452564,23.4638,0.286198,0.21388,,0.109494,0.33623,31.9793,0.0,0.0,0.0574528,0.301454,-0.18611,,0.62135,0.5,0.21388,,2.76663,0.0370251,0.156886,0.21388
875,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,388218000000000.0,0.416641,0.424735,23.815,0.272606,0.202758,,0.0952596,0.307104,27.8001,0.0,0.0,0.0531344,0.287517,-0.180894,,0.632015,0.5,0.202758,,2.69456,0.0344793,0.148827,0.202758
876,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,378218000000000.0,0.391787,0.398735,24.198,0.259192,0.191918,,0.0828071,0.280776,24.1008,0.0,0.0,0.0491021,0.274181,-0.175691,,0.643476,0.5,0.191918,,2.62651,0.0320129,0.141181,0.191918
877,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,368218000000000.0,0.36839,0.374331,24.6188,0.245896,0.181303,,0.071867,0.256857,20.8196,0.0,0.0,0.0453186,0.261345,-0.170479,,0.655904,0.5,0.181303,,2.56212,0.0296156,0.133898,0.181303
878,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,358218000000000.0,0.346329,0.351387,25.084,0.232694,0.170884,,0.0622457,0.235092,17.9064,0.0,0.0,0.0417608,0.248952,-0.165248,,0.669484,0.5,0.170884,,2.50128,0.0272845,0.126948,0.170884
879,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,348218000000000.0,0.32548,0.329762,25.6014,0.219555,0.160628,,0.0537719,0.215241,15.3278,0.0,0.0,0.0384061,0.236938,-0.15998,,0.684437,0.5,0.160628,,2.44387,0.0250166,0.120305,0.160628
880,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,338218000000000.0,0.30574,0.309338,26.1814,0.206449,0.150504,,0.0463023,0.197107,13.0452,0.0,0.0,0.0352353,0.225247,-0.154663,,0.70105,0.5,0.150504,,2.38986,0.0228096,0.113941,0.150504
881,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,328218000000000.0,0.286912,0.289908,26.8412,0.193273,0.140426,,0.0396793,0.180429,11.0169,0.0,0.0,0.0322147,0.213764,-0.149246,,0.719796,0.5,0.140426,,2.33901,0.0206499,0.107799,0.140426
882,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,318218000000000.0,0.268604,0.271058,27.615,0.179744,0.130176,,0.0337069,0.164808,9.18452,0.0,0.0,0.029279,0.202232,-0.143606,,0.741629,0.5,0.130176,,2.29068,0.0184984,0.101748,0.130176
883,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,308218000000000.0,0.251356,0.253341,28.503,0.166282,0.120067,,0.028503,0.150646,7.58918,0.0,0.0,0.026514,0.19098,-0.137901,,0.766528,0.5,0.120067,,2.24675,0.016428,0.0959665,0.120067
884,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,298218000000000.0,0.235171,0.236752,29.5252,0.152952,0.110141,,0.0239965,0.137881,6.22384,0.0,0.0,0.0239195,0.180024,-0.132146,,0.795041,0.5,0.110141,,2.20768,0.014453,0.0904635,0.110141
885,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,288218000000000.0,0.220031,0.221266,30.7089,0.139801,0.100424,,0.0201084,0.126409,5.061,0.0,0.0,0.0214914,0.169359,-0.126348,,0.827909,0.5,0.100424,,2.17398,0.0125817,0.0852404,0.100424
886,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,278218000000000.0,0.205902,0.206844,32.0876,0.126884,0.0909416,,0.016764,0.116114,4.0675,0.0,0.0,0.0192243,0.158982,-0.120513,,0.866053,0.5,0.0909416,,2.14617,0.0108219,0.0802949,0.0909416
887,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,268218000000000.0,0.193005,0.193703,33.6683,0.114507,0.0819124,,0.0139545,0.107102,3.26119,0.0,0.0,0.0171539,0.149085,-0.114763,,0.909647,0.5,0.0819124,,2.12523,0.00921549,0.0757183,0.0819124
888,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,258218000000000.0,0.181109,0.181603,35.5122,0.102563,0.0732431,,0.0115657,0.0991044,2.57853,0.0,0.0,0.0152432,0.139531,-0.109035,,0.960373,0.5,0.0732431,,2.11137,0.0077435,0.0714437,0.0732431
889,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,248218000000000.0,0.169927,0.170249,37.7303,0.0908471,0.0647786,,0.00950254,0.0919267,2.02188,0.0,0.0,0.0134453,0.130099,-0.103202,,1.02127,0.5,0.0647786,,2.10531,0.00638376,0.0673775,0.0647786
890,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,238218000000000.0,0.159352,0.159528,40.465,0.0793124,0.0564772,,0.00771176,0.0854526,1.54569,0.0,0.0,0.0117424,0.12069,-0.0972003,,1.09621,0.5,0.0564772,,2.10872,0.00513289,0.0634819,0.0564772
891,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,228218000000000.0,0.149303,0.149354,43.9405,0.0679241,0.0483097,,0.0061563,0.0796541,1.15318,0.0,0.0,0.0101194,0.111192,-0.0909505,,1.19132,0.5,0.0483097,,2.12449,0.003994,0.0597274,0.0483097
892,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,218218000000000.0,0.139558,0.139504,48.6191,0.0564821,0.0401285,,0.00478654,0.0744773,0.839515,0.0,0.0,0.00853775,0.101315,-0.0842374,,1.3192,0.5,0.0401285,,2.15809,0.00295744,0.0560217,0.0401285
893,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,208218000000000.0,0.130353,0.130213,55.0572,0.045341,0.0321826,,0.00361778,0.0701236,0.597917,0.0,0.0,0.00703311,0.0911826,-0.0771155,,1.49501,0.5,0.0321826,,2.21709,0.00206295,0.0524439,0.0321826
894,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,198218000000000.0,0.121822,0.121615,64.2693,0.0347828,0.024668,,0.00264688,0.0668777,0.419964,0.0,0.0,0.00562356,0.0808205,-0.069573,,1.74637,0.5,0.024668,,2.31331,0.0013335,0.0490209,0.024668
895,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,188218000000000.0,0.113971,0.113712,78.4607,0.0249598,0.0176887,,0.00185015,0.0651447,0.318063,0.0,0.0,0.00430424,0.0700501,-0.0614415,,2.13339,0.5,0.0176887,,2.46987,0.000772201,0.0457476,0.0176887
896,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1588220000000000.0,3.04355,3.63321,16.4763,0.903574,0.932337,,6.73874,6.55433,794.969,1.57937,21.3953,0.845582,2.53788,-0.330367,,0.30443,0.5625,0.927801,,8.20328,0.147869,0.784332,0.906098
897,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1578220000000000.0,3.04398,3.63378,16.4803,0.903238,0.932091,,6.74141,6.55935,795.803,1.57951,21.3985,0.845299,2.53699,-0.330278,,0.30452,0.5625,0.927556,,8.20453,0.147914,0.784063,0.90585
898,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1568220000000000.0,3.04438,3.63432,16.4844,0.902897,0.93184,,6.74399,6.56434,796.634,1.57959,21.4014,0.845003,2.53605,-0.330187,,0.304611,0.5625,0.927306,,8.20575,0.147959,0.783788,0.905598
899,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1558220000000000.0,3.04477,3.63483,16.4886,0.90255,0.931584,,6.74648,6.5693,797.463,1.57963,21.4041,0.844691,2.53506,-0.330094,,0.304705,0.5625,0.927051,,8.20694,0.148003,0.783509,0.90534
900,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1548220000000000.0,3.04514,3.63532,16.4927,0.902196,0.931322,,6.74889,6.57421,798.289,1.57962,21.4065,0.844365,2.53401,-0.329999,,0.304802,0.5625,0.926792,,8.2081,0.148048,0.783224,0.905079
901,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1538220000000000.0,3.04549,3.63578,16.497,0.901836,0.931054,,6.7512,6.57909,799.112,1.57955,21.4086,0.844023,2.53291,-0.329902,,0.3049,0.5625,0.926527,,8.20922,0.148092,0.782933,0.904812
902,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1528220000000000.0,3.04582,3.63621,16.5012,0.90147,0.930781,,6.75341,6.58392,799.931,1.57943,21.4105,0.843665,2.53175,-0.329802,,0.305001,0.5625,0.926256,,8.21031,0.148135,0.782637,0.90454
903,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1518220000000000.0,3.04613,3.6366,16.5055,0.901097,0.930502,,6.75552,6.5887,800.747,1.57925,21.412,0.843291,2.53053,-0.3297,,0.305104,0.5625,0.92598,,8.21136,0.148178,0.782335,0.904263
904,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1508220000000000.0,3.04641,3.63697,16.5099,0.900717,0.930217,,6.75752,6.59344,801.559,1.57901,21.4133,0.8429,2.52925,-0.329597,,0.30521,0.5625,0.925699,,8.21237,0.148221,0.782027,0.90398
905,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1498220000000000.0,3.04667,3.6373,16.5143,0.90033,0.929926,,6.75941,6.59812,802.366,1.57872,21.4143,0.842491,2.52791,-0.32949,,0.305318,0.5625,0.925411,,8.21334,0.148262,0.781713,0.903692
906,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1488220000000000.0,3.04691,3.63759,16.5187,0.899936,0.929628,,6.76119,6.60274,803.168,1.57835,21.4149,0.842063,2.52649,-0.329382,,0.305429,0.5625,0.925118,,8.21427,0.148304,0.781392,0.903399
907,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1478220000000000.0,3.04712,3.63785,16.5231,0.899535,0.929323,,6.76283,6.60729,803.965,1.57792,21.4152,0.841617,2.52501,-0.329271,,0.305543,0.5625,0.924818,,8.21515,0.148345,0.781065,0.9031
908,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1468220000000000.0,3.0473,3.63807,16.5277,0.899126,0.929012,,6.76435,6.61178,804.756,1.57742,21.4152,0.841151,2.52346,-0.329157,,0.30566,0.5625,0.924512,,8.21599,0.148385,0.780731,0.902794
909,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1458220000000000.0,3.04746,3.63824,16.5322,0.898709,0.928694,,6.76574,6.6162,805.54,1.57685,21.4147,0.840665,2.52184,-0.329041,,0.305779,0.5625,0.9242,,8.21677,0.148425,0.78039,0.902483
910,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1448220000000000.0,3.04757,3.63837,16.5364,0.898326,0.928401,,6.76687,6.62013,806.242,1.57626,21.414,0.840208,2.5203,-0.328933,,0.30589,0.5625,0.923911,,8.21744,0.14846,0.780075,0.902197
911,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1438220000000000.0,3.04766,3.63845,16.5405,0.897941,0.928106,,6.76786,6.62394,806.929,1.57563,21.413,0.839741,2.51873,-0.328825,,0.306001,0.5625,0.923622,,8.21805,0.148494,0.77976,0.901909
912,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1428220000000000.0,3.04773,3.6385,16.5447,0.897549,0.927804,,6.76874,6.62769,807.611,1.57492,21.4116,0.839254,2.51709,-0.328715,,0.306115,0.5625,0.923326,,8.21862,0.148528,0.779438,0.901616
913,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1418220000000000.0,3.04777,3.63851,16.5489,0.897149,0.927495,,6.7695,6.63139,808.288,1.57415,21.4099,0.838748,2.51538,-0.328602,,0.306232,0.5625,0.923024,,8.21915,0.148561,0.779108,0.901316
914,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1408220000000000.0,3.04778,3.63849,16.5532,0.89674,0.927178,,6.77012,6.63503,808.962,1.57331,21.4078,0.838221,2.51359,-0.328486,,0.306352,0.5625,0.922714,,8.21963,0.148593,0.77877,0.901009
915,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1398220000000000.0,3.04776,3.63842,16.5575,0.896321,0.926853,,6.77061,6.6386,809.63,1.57238,21.4054,0.837671,2.51172,-0.328366,,0.306476,0.5625,0.922396,,8.22005,0.148625,0.778425,0.900696
916,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1388220000000000.0,3.04771,3.6383,16.562,0.895893,0.926519,,6.77095,6.64211,810.294,1.57137,21.4025,0.837097,2.50976,-0.328244,,0.306603,0.5625,0.92207,,8.22043,0.148657,0.77807,0.900374
917,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1378220000000000.0,3.04763,3.63814,16.5664,0.895454,0.926176,,6.77114,6.64556,810.953,1.57028,21.3992,0.836499,2.50772,-0.328118,,0.306734,0.5625,0.921736,,8.22075,0.148688,0.777706,0.900044
918,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1368220000000000.0,3.04752,3.63793,16.571,0.895004,0.925823,,6.77117,6.64893,811.608,1.5691,21.3955,0.835874,2.50558,-0.327989,,0.306869,0.5625,0.921392,,8.22102,0.148718,0.777332,0.899706
919,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1358220000000000.0,3.04737,3.63767,16.5756,0.894542,0.92546,,6.77104,6.65223,812.258,1.56781,21.3912,0.835222,2.50334,-0.327856,,0.307009,0.5625,0.921038,,8.22122,0.148748,0.776947,0.899358
920,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1348220000000000.0,3.04718,3.63735,16.5803,0.894067,0.925085,,6.77072,6.65546,812.902,1.56643,21.3865,0.83454,2.501,-0.327718,,0.307153,0.5625,0.920674,,8.22136,0.148777,0.776551,0.899
921,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1338220000000000.0,3.04695,3.63698,16.5851,0.893579,0.924699,,6.77022,6.65859,813.539,1.56493,21.3812,0.833826,2.49854,-0.327577,,0.307301,0.5625,0.920299,,8.22143,0.148805,0.776143,0.898633
922,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1328220000000000.0,3.04668,3.63654,16.59,0.893077,0.9243,,6.7695,6.66163,814.17,1.56332,21.3753,0.833079,2.49596,-0.32743,,0.307455,0.5625,0.919912,,8.22143,0.148833,0.775722,0.898254
923,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1318220000000000.0,3.04636,3.63603,16.595,0.892559,0.923889,,6.76856,6.66457,814.794,1.56157,21.3688,0.832296,2.49325,-0.327279,,0.307614,0.5625,0.919512,,8.22134,0.14886,0.775288,0.897864
924,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1308220000000000.0,3.04599,3.63545,16.6001,0.892026,0.923463,,6.76739,6.6674,815.409,1.5597,21.3617,0.831475,2.49041,-0.327123,,0.307779,0.5625,0.919099,,8.22117,0.148885,0.774839,0.897461
925,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1298220000000000.0,3.04557,3.63479,16.6053,0.891476,0.923022,,6.76597,6.67011,816.015,1.55768,21.3538,0.830614,2.48743,-0.326961,,0.307951,0.5625,0.918673,,8.2209,0.14891,0.774375,0.897045
926,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1288220000000000.0,3.04509,3.63405,16.6106,0.890908,0.922565,,6.76427,6.67269,816.611,1.5555,21.3452,0.829711,2.48429,-0.326794,,0.308128,0.5625,0.918231,,8.22054,0.148934,0.773895,0.896615
927,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1278220000000000.0,3.04455,3.63322,16.616,0.890321,0.922092,,6.76228,6.67512,817.195,1.55316,21.3358,0.828762,2.481,-0.32662,,0.308313,0.5625,0.917773,,8.22006,0.148957,0.773397,0.896171
928,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1268220000000000.0,3.04394,3.6323,16.6215,0.889713,0.9216,,6.75997,6.6774,817.766,1.55064,21.3255,0.827764,2.47752,-0.32644,,0.308505,0.5625,0.917299,,8.21947,0.148978,0.772881,0.895711
929,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1258220000000000.0,3.04326,3.63127,16.6272,0.889085,0.92109,,6.75733,6.67951,818.324,1.54793,21.3142,0.826715,2.47387,-0.326252,,0.308705,0.5625,0.916807,,8.21876,0.148998,0.772346,0.895235
930,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1248220000000000.0,3.04251,3.63013,16.633,0.888434,0.92056,,6.75433,6.68144,818.866,1.54501,21.302,0.825612,2.47002,-0.326058,,0.308913,0.5625,0.916296,,8.21791,0.149017,0.77179,0.894741
931,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1238220000000000.0,3.04167,3.62887,16.639,0.887759,0.920008,,6.75094,6.68316,819.391,1.54188,21.2886,0.82445,2.46596,-0.325856,,0.30913,0.5625,0.915765,,8.21691,0.149034,0.771213,0.894229
932,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1228220000000000.0,3.04074,3.62748,16.6451,0.887059,0.919434,,6.74712,6.68465,819.895,1.53851,21.2741,0.823225,2.46168,-0.325645,,0.309356,0.5625,0.915212,,8.21576,0.149049,0.770612,0.893697
933,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1218220000000000.0,3.03972,3.62595,16.6513,0.886332,0.918836,,6.74284,6.68589,820.378,1.53489,21.2584,0.821934,2.45717,-0.325426,,0.309592,0.5625,0.914637,,8.21443,0.149062,0.769986,0.893144
934,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1208220000000000.0,3.03859,3.62427,16.6578,0.885576,0.918212,,6.73807,6.68686,820.835,1.53099,21.2413,0.820572,2.4524,-0.325198,,0.309839,0.5625,0.914038,,8.21292,0.149073,0.769334,0.89257
935,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1198220000000000.0,3.03735,3.62243,16.6644,0.884791,0.917561,,6.73276,6.68753,821.265,1.5268,21.2227,0.819135,2.44737,-0.324959,,0.310097,0.5625,0.913413,,8.21121,0.149082,0.768653,0.891972
936,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1188220000000000.0,3.03598,3.62042,16.6711,0.883974,0.916881,,6.72689,6.68786,821.664,1.5223,21.2025,0.817617,2.44205,-0.324711,,0.310367,0.5625,0.912761,,8.20927,0.149088,0.767943,0.891349
937,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1178220000000000.0,3.03449,3.61822,16.6781,0.883123,0.91617,,6.7204,6.68785,822.031,1.51746,21.1807,0.816014,2.43643,-0.324451,,0.31065,0.5625,0.912081,,8.2071,0.149091,0.767202,0.890701
938,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1168220000000000.0,3.03286,3.61582,16.6852,0.882236,0.915427,,6.71325,6.68745,822.36,1.51225,21.1571,0.81432,2.4305,-0.32418,,0.310947,0.5625,0.91137,,8.20468,0.149092,0.766427,0.890024
939,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1158220000000000.0,3.03107,3.6132,16.6925,0.881312,0.91465,,6.70537,6.68661,822.647,1.50665,21.1315,0.812529,2.42422,-0.323896,,0.311257,0.5625,0.910626,,8.20198,0.149089,0.765616,0.889319
940,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1148220000000000.0,3.02913,3.61035,16.7001,0.880347,0.913835,,6.69673,6.68531,822.89,1.50066,21.1039,0.810635,2.41757,-0.323599,,0.311583,0.5625,0.909848,,8.19897,0.149082,0.764767,0.888582
941,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1138220000000000.0,3.02732,3.6077,16.7067,0.879487,0.913106,,6.68866,6.68378,823.058,1.49517,21.0783,0.808924,2.41158,-0.323334,,0.311876,0.5625,0.909151,,8.19614,0.149074,0.764007,0.887923
942,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1128220000000000.0,3.02535,3.60483,16.7136,0.878586,0.912341,,6.67987,6.68184,823.188,1.48927,21.0507,0.807113,2.40523,-0.323055,,0.312184,0.5625,0.90842,,8.19303,0.149062,0.763209,0.887234
943,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1118220000000000.0,3.02322,3.60172,16.7207,0.87764,0.911534,,6.67029,6.67945,823.277,1.48294,21.0209,0.805192,2.3985,-0.322762,,0.312508,0.5625,0.907651,,8.1896,0.149047,0.762368,0.88651
944,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1108220000000000.0,3.02089,3.59834,16.7281,0.876646,0.910684,,6.65981,6.67652,823.317,1.47611,20.9887,0.80315,2.39134,-0.322453,,0.312851,0.5625,0.906841,,8.18583,0.149028,0.76148,0.885749
945,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1098220000000000.0,3.01836,3.59466,16.7358,0.8756,0.909786,,6.64838,6.67302,823.303,1.46875,20.9538,0.800977,2.38374,-0.322128,,0.313213,0.5625,0.905985,,8.18168,0.149005,0.760542,0.884948
946,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1088220000000000.0,3.0156,3.59065,16.7437,0.874497,0.908836,,6.63587,6.66887,823.228,1.46078,20.916,0.798661,2.37563,-0.321784,,0.313597,0.5625,0.90508,,8.17711,0.148977,0.759548,0.884102
947,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1078220000000000.0,3.01259,3.58628,16.752,0.873332,0.907829,,6.62219,6.664,823.085,1.45217,20.8749,0.796191,2.367,-0.32142,,0.314005,0.5625,0.904122,,8.17207,0.148944,0.758494,0.88321
948,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1068220000000000.0,3.00929,3.58152,16.7606,0.872101,0.906761,,6.60722,6.65832,822.864,1.44282,20.8303,0.793551,2.35778,-0.321034,,0.314438,0.5625,0.903105,,8.16651,0.148905,0.757375,0.882265
949,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1058220000000000.0,3.00569,3.57631,16.7696,0.870798,0.905626,,6.59082,6.65173,822.555,1.43269,20.7818,0.790729,2.34793,-0.320625,,0.314899,0.5625,0.902026,,8.16038,0.148859,0.756185,0.881266
950,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1048220000000000.0,3.00173,3.57059,16.7789,0.869421,0.904427,,6.57283,6.64408,822.153,1.42177,20.7292,0.787712,2.33742,-0.32019,,0.315387,0.5625,0.900887,,8.15359,0.148809,0.754917,0.880213
951,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1038220000000000.0,2.99742,3.56438,16.7886,0.867957,0.903142,,6.55316,6.63537,821.635,1.40979,20.6719,0.784478,2.32616,-0.31973,,0.315911,0.5625,0.899666,,8.14612,0.148747,0.753565,0.879091
952,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1028220000000000.0,2.99269,3.55759,16.7988,0.866404,0.901772,,6.53161,6.6254,820.994,1.39674,20.6094,0.781013,2.31413,-0.31924,,0.316469,0.5625,0.898366,,8.13788,0.148677,0.752122,0.877899
953,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1018220000000000.0,2.98753,3.55017,16.8094,0.864754,0.900312,,6.50801,6.61405,820.216,1.38253,20.5414,0.777298,2.30124,-0.318719,,0.317065,0.5625,0.89698,,8.12879,0.148597,0.75058,0.876634
954,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1008220000000000.0,2.98186,3.54205,16.8205,0.863002,0.898753,,6.48215,6.60116,819.282,1.36697,20.4672,0.773315,2.28746,-0.318165,,0.317702,0.5625,0.895501,,8.11875,0.148506,0.748931,0.87529
955,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,998218000000000.0,2.97566,3.53316,16.832,0.861138,0.897088,,6.45384,6.58656,818.176,1.34996,20.3862,0.769043,2.27271,-0.317576,,0.318382,0.5625,0.893923,,8.10768,0.148402,0.747166,0.873863
956,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,988218000000000.0,2.96886,3.52345,16.8441,0.859156,0.89531,,6.42287,6.57007,816.879,1.33139,20.2977,0.764463,2.25694,-0.316948,,0.31911,0.5625,0.892237,,8.09547,0.148285,0.745276,0.872347
957,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,978218000000000.0,2.96141,3.51283,16.8566,0.857047,0.893409,,6.38899,6.55149,815.371,1.31111,20.2012,0.759552,2.24007,-0.31628,,0.319889,0.5625,0.890435,,8.082,0.148153,0.743249,0.870734
958,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,968218000000000.0,2.95326,3.50122,16.8697,0.854803,0.891376,,6.35196,6.53062,813.629,1.28898,20.096,0.754288,2.22206,-0.315569,,0.320722,0.5625,0.888508,,8.06715,0.148004,0.741076,0.869019
959,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,958218000000000.0,2.94434,3.48854,16.8833,0.852416,0.889202,,6.31154,6.50724,811.632,1.26484,19.9816,0.748651,2.20282,-0.314812,,0.321612,0.5625,0.886447,,8.05079,0.147837,0.738743,0.867194
960,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,948218000000000.0,2.93458,3.4747,16.8975,0.849875,0.886877,,6.26747,6.48111,809.354,1.23851,19.8572,0.742617,2.18232,-0.314007,,0.322565,0.5625,0.884242,,8.03277,0.14765,0.736239,0.865254
961,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,938218000000000.0,2.92391,3.45961,16.9122,0.847174,0.884392,,6.21945,6.45197,806.766,1.20994,19.7218,0.736164,2.16048,-0.313151,,0.323584,0.5625,0.881882,,8.01293,0.147442,0.733551,0.86319
962,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,928218000000000.0,2.91224,3.44313,16.9274,0.844305,0.881741,,6.16719,6.41949,803.847,1.1789,19.5742,0.729274,2.13727,-0.312241,,0.324669,0.5625,0.879365,,7.9911,0.147211,0.730664,0.861003
963,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,918218000000000.0,2.89952,3.42522,16.9433,0.841254,0.878901,,6.11045,6.3835,800.554,1.14496,19.4137,0.721921,2.11262,-0.311278,,0.325831,0.5625,0.876666,,7.96714,0.146953,0.727564,0.858675
964,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,908218000000000.0,2.88566,3.40575,16.9597,0.838016,0.875868,,6.04888,6.34359,796.856,1.10793,19.2398,0.714086,2.0865,-0.310257,,0.327071,0.5625,0.87378,,7.94085,0.146667,0.724233,0.856208
965,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,898218000000000.0,2.86937,3.38291,16.9778,0.834324,0.872382,,5.97691,6.29586,792.371,1.06419,19.0365,0.705111,2.05675,-0.309095,,0.328493,0.5625,0.870463,,7.90973,0.146325,0.720383,0.853403
966,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,888218000000000.0,2.85054,3.35661,16.9973,0.8302,0.868454,,5.89431,6.23969,787.013,1.01348,18.8024,0.695035,2.02357,-0.307801,,0.330091,0.5625,0.86672,,7.87351,0.145922,0.716026,0.850275
